region,parti,procent
2104 Hofors,ej röstande,..
2121 Ovanåker,Moderaterna,18.9
2121 Ovanåker,Centerpartiet,15.7
2121 Ovanåker,Folkpartiet,3.6
2121 Ovanåker,Kristdemokraterna,10
2121 Ovanåker,Miljöpartiet,4.2
2121 Ovanåker,Socialdemokraterna,37.8
2121 Ovanåker,Vänsterpartiet,3.6
2121 Ovanåker,Sverigedemokraterna,5.2
2121 Ovanåker,övriga partier,0.9
2121 Ovanåker,ogiltiga valsedlar,..
2121 Ovanåker,ej röstande,..
2132 Nordanstig,Moderaterna,18.8
2132 Nordanstig,Centerpartiet,11.4
2132 Nordanstig,Folkpartiet,5.6
2132 Nordanstig,Kristdemokraterna,4.9
2132 Nordanstig,Miljöpartiet,4.6
2132 Nordanstig,Socialdemokraterna,37.7
2132 Nordanstig,Vänsterpartiet,7
2132 Nordanstig,Sverigedemokraterna,8.5
2132 Nordanstig,övriga partier,1.5
2132 Nordanstig,ogiltiga valsedlar,..
2132 Nordanstig,ej röstande,..
2161 Ljusdal,Moderaterna,24.1
2161 Ljusdal,Centerpartiet,9.5
2161 Ljusdal,Folkpartiet,4.4
2161 Ljusdal,Kristdemokraterna,3.6
2161 Ljusdal,Miljöpartiet,5.2
2161 Ljusdal,Socialdemokraterna,37
2161 Ljusdal,Vänsterpartiet,7.4
2161 Ljusdal,Sverigedemokraterna,6.9
2161 Ljusdal,övriga partier,1.9
2161 Ljusdal,ogiltiga valsedlar,..
2161 Ljusdal,ej röstande,..
2180 Gävle,Moderaterna,27.2
2180 Gävle,Centerpartiet,4.6
2180 Gävle,Folkpartiet,6.8
2180 Gävle,Kristdemokraterna,3.8
2180 Gävle,Miljöpartiet,7.5
2180 Gävle,Socialdemokraterna,34.6
2180 Gävle,Vänsterpartiet,6.8
2180 Gävle,Sverigedemokraterna,7.4
2180 Gävle,övriga partier,1.2
2180 Gävle,ogiltiga valsedlar,..
2180 Gävle,ej röstande,..
2181 Sandviken,Moderaterna,21.1
2181 Sandviken,Centerpartiet,5.6
2181 Sandviken,Folkpartiet,5
2181 Sandviken,Kristdemokraterna,3.8
2181 Sandviken,Miljöpartiet,5.1
2181 Sandviken,Socialdemokraterna,44.1
2181 Sandviken,Vänsterpartiet,8.1
2181 Sandviken,Sverigedemokraterna,6
2181 Sandviken,övriga partier,1.1
2181 Sandviken,ogiltiga valsedlar,..
2181 Sandviken,ej röstande,..
2182 Söderhamn,Moderaterna,20.2
2182 Söderhamn,Centerpartiet,6.9
2182 Söderhamn,Folkpartiet,3.9
2182 Söderhamn,Kristdemokraterna,3.3
2182 Söderhamn,Miljöpartiet,5.2
2182 Söderhamn,Socialdemokraterna,43.4
2182 Söderhamn,Vänsterpartiet,7
2182 Söderhamn,Sverigedemokraterna,8.4
2182 Söderhamn,övriga partier,1.7
2182 Söderhamn,ogiltiga valsedlar,..
2182 Söderhamn,ej röstande,..
2183 Bollnäs,Moderaterna,22.3
2183 Bollnäs,Centerpartiet,9.6
2183 Bollnäs,Folkpartiet,5.4
2183 Bollnäs,Kristdemokraterna,4.3
2183 Bollnäs,Miljöpartiet,5.3
2183 Bollnäs,Socialdemokraterna,36.8
2183 Bollnäs,Vänsterpartiet,6.8
2183 Bollnäs,Sverigedemokraterna,8.4
2183 Bollnäs,övriga partier,1.1
2183 Bollnäs,ogiltiga valsedlar,..
2183 Bollnäs,ej röstande,..
2184 Hudiksvall,Moderaterna,21.8
2184 Hudiksvall,Centerpartiet,10.1
2184 Hudiksvall,Folkpartiet,4.1
2184 Hudiksvall,Kristdemokraterna,4.4
2184 Hudiksvall,Miljöpartiet,7.2
2184 Hudiksvall,Socialdemokraterna,37
2184 Hudiksvall,Vänsterpartiet,8.1
2184 Hudiksvall,Sverigedemokraterna,5.7
2184 Hudiksvall,övriga partier,1.6
2184 Hudiksvall,ogiltiga valsedlar,..
2184 Hudiksvall,ej röstande,..
2260 Ånge,Moderaterna,18.9
2260 Ånge,Centerpartiet,7.7
2260 Ånge,Folkpartiet,3.2
2260 Ånge,Kristdemokraterna,2.9
2260 Ånge,Miljöpartiet,3.1
2260 Ånge,Socialdemokraterna,49.8
2260 Ånge,Vänsterpartiet,6.9
2260 Ånge,Sverigedemokraterna,5.9
2260 Ånge,övriga partier,1.6
2260 Ånge,ogiltiga valsedlar,..
2260 Ånge,ej röstande,..
2262 Timrå,Moderaterna,18.5
2262 Timrå,Centerpartiet,5.5
2262 Timrå,Folkpartiet,4.9
2262 Timrå,Kristdemokraterna,2.9
2262 Timrå,Miljöpartiet,3.8
2262 Timrå,Socialdemokraterna,49.8
2262 Timrå,Vänsterpartiet,7.3
2262 Timrå,Sverigedemokraterna,6
2262 Timrå,övriga partier,1.3
2262 Timrå,ogiltiga valsedlar,..
2262 Timrå,ej röstande,..
2280 Härnösand,Moderaterna,22.4
2280 Härnösand,Centerpartiet,7.4
2280 Härnösand,Folkpartiet,5.5
2280 Härnösand,Kristdemokraterna,4.1
2280 Härnösand,Miljöpartiet,8.1
2280 Härnösand,Socialdemokraterna,40.2
2280 Härnösand,Vänsterpartiet,6.4
2280 Härnösand,Sverigedemokraterna,4
2280 Härnösand,övriga partier,1.9
2280 Härnösand,ogiltiga valsedlar,..
2280 Härnösand,ej röstande,..
2281 Sundsvall,Moderaterna,26.3
2281 Sundsvall,Centerpartiet,5.1
2281 Sundsvall,Folkpartiet,6.7
2281 Sundsvall,Kristdemokraterna,3.9
2281 Sundsvall,Miljöpartiet,6.3
2281 Sundsvall,Socialdemokraterna,38.4
2281 Sundsvall,Vänsterpartiet,6
2281 Sundsvall,Sverigedemokraterna,5.5
2281 Sundsvall,övriga partier,1.8
2281 Sundsvall,ogiltiga valsedlar,..
2281 Sundsvall,ej röstande,..
2282 Kramfors,Moderaterna,15.7
2282 Kramfors,Centerpartiet,9.9
2282 Kramfors,Folkpartiet,3.1
2282 Kramfors,Kristdemokraterna,3.4
2282 Kramfors,Miljöpartiet,4.6
2282 Kramfors,Socialdemokraterna,50.5
2282 Kramfors,Vänsterpartiet,8.4
2282 Kramfors,Sverigedemokraterna,3.1
2282 Kramfors,övriga partier,1.3
2282 Kramfors,ogiltiga valsedlar,..
2282 Kramfors,ej röstande,..
2283 Sollefteå,Moderaterna,15.5
2283 Sollefteå,Centerpartiet,6.4
2283 Sollefteå,Folkpartiet,3.5
2283 Sollefteå,Kristdemokraterna,2.7
2283 Sollefteå,Miljöpartiet,4.5
2283 Sollefteå,Socialdemokraterna,52.3
2283 Sollefteå,Vänsterpartiet,7
2283 Sollefteå,Sverigedemokraterna,4.5
2283 Sollefteå,övriga partier,3.5
2283 Sollefteå,ogiltiga valsedlar,..
2283 Sollefteå,ej röstande,..
2284 Örnsköldsvik,Moderaterna,19
2284 Örnsköldsvik,Centerpartiet,9.5
2284 Örnsköldsvik,Folkpartiet,4.2
2284 Örnsköldsvik,Kristdemokraterna,6.9
2284 Örnsköldsvik,Miljöpartiet,4.5
2284 Örnsköldsvik,Socialdemokraterna,46.9
2284 Örnsköldsvik,Vänsterpartiet,4.1
2284 Örnsköldsvik,Sverigedemokraterna,3
2284 Örnsköldsvik,övriga partier,1.8
2284 Örnsköldsvik,ogiltiga valsedlar,..
2284 Örnsköldsvik,ej röstande,..
2303 Ragunda,Moderaterna,14.7
2303 Ragunda,Centerpartiet,13.8
2303 Ragunda,Folkpartiet,1.8
2303 Ragunda,Kristdemokraterna,1.5
2303 Ragunda,Miljöpartiet,3.5
2303 Ragunda,Socialdemokraterna,50.6
2303 Ragunda,Vänsterpartiet,8
2303 Ragunda,Sverigedemokraterna,3.8
2303 Ragunda,övriga partier,2.2
2303 Ragunda,ogiltiga valsedlar,..
2303 Ragunda,ej röstande,..
2305 Bräcke,Moderaterna,17.6
2305 Bräcke,Centerpartiet,12.1
2305 Bräcke,Folkpartiet,3.4
2305 Bräcke,Kristdemokraterna,1.4
2305 Bräcke,Miljöpartiet,3.8
2305 Bräcke,Socialdemokraterna,49.9
2305 Bräcke,Vänsterpartiet,6.8
2305 Bräcke,Sverigedemokraterna,3.9
2305 Bräcke,övriga partier,1.1
2305 Bräcke,ogiltiga valsedlar,..
2305 Bräcke,ej röstande,..
2309 Krokom,Moderaterna,21.3
2309 Krokom,Centerpartiet,18.1
2309 Krokom,Folkpartiet,3.2
2309 Krokom,Kristdemokraterna,3.2
2309 Krokom,Miljöpartiet,6.2
2309 Krokom,Socialdemokraterna,37
2309 Krokom,Vänsterpartiet,6.4
2309 Krokom,Sverigedemokraterna,3.5
2309 Krokom,övriga partier,1
2309 Krokom,ogiltiga valsedlar,..
2309 Krokom,ej röstande,..
2313 Strömsund,Moderaterna,17.6
2313 Strömsund,Centerpartiet,10.7
2313 Strömsund,Folkpartiet,2.3
2313 Strömsund,Kristdemokraterna,2.1
2313 Strömsund,Miljöpartiet,2.9
2313 Strömsund,Socialdemokraterna,50.6
2313 Strömsund,Vänsterpartiet,8.2
2313 Strömsund,Sverigedemokraterna,4.8
2313 Strömsund,övriga partier,0.8
2313 Strömsund,ogiltiga valsedlar,..
2313 Strömsund,ej röstande,..
2321 Åre,Moderaterna,26.7
2321 Åre,Centerpartiet,14.6
2321 Åre,Folkpartiet,5.2
2321 Åre,Kristdemokraterna,4
2321 Åre,Miljöpartiet,8.7
2321 Åre,Socialdemokraterna,31.6
2321 Åre,Vänsterpartiet,4.9
2321 Åre,Sverigedemokraterna,3.1
2321 Åre,övriga partier,1.2
2321 Åre,ogiltiga valsedlar,..
2321 Åre,ej röstande,..
2326 Berg,Moderaterna,21.4
2326 Berg,Centerpartiet,17.5
2326 Berg,Folkpartiet,2.7
2326 Berg,Kristdemokraterna,2.6
2326 Berg,Miljöpartiet,5.3
2326 Berg,Socialdemokraterna,39.4
2326 Berg,Vänsterpartiet,5.3
2326 Berg,Sverigedemokraterna,4.6
2326 Berg,övriga partier,1.2
2326 Berg,ogiltiga valsedlar,..
2326 Berg,ej röstande,..
2361 Härjedalen,Moderaterna,22.2
2361 Härjedalen,Centerpartiet,9.4
2361 Härjedalen,Folkpartiet,3.8
2361 Härjedalen,Kristdemokraterna,2.3
2361 Härjedalen,Miljöpartiet,3.8
2361 Härjedalen,Socialdemokraterna,44.6
2361 Härjedalen,Vänsterpartiet,6
2361 Härjedalen,Sverigedemokraterna,7
2361 Härjedalen,övriga partier,0.8
2361 Härjedalen,ogiltiga valsedlar,..
2361 Härjedalen,ej röstande,..
2380 Östersund,Moderaterna,23.9
2380 Östersund,Centerpartiet,11.7
2380 Östersund,Folkpartiet,4.5
2380 Östersund,Kristdemokraterna,3.1
2380 Östersund,Miljöpartiet,8.1
2380 Östersund,Socialdemokraterna,37.8
2380 Östersund,Vänsterpartiet,6.6
2380 Östersund,Sverigedemokraterna,3.1
2380 Östersund,övriga partier,1.2
2380 Östersund,ogiltiga valsedlar,..
2380 Östersund,ej röstande,..
2401 Nordmaling,Moderaterna,17.3
2401 Nordmaling,Centerpartiet,10.6
2401 Nordmaling,Folkpartiet,6.7
2401 Nordmaling,Kristdemokraterna,5.4
2401 Nordmaling,Miljöpartiet,3.3
2401 Nordmaling,Socialdemokraterna,45.5
2401 Nordmaling,Vänsterpartiet,7.2
2401 Nordmaling,Sverigedemokraterna,3.3
2401 Nordmaling,övriga partier,0.7
2401 Nordmaling,ogiltiga valsedlar,..
2401 Nordmaling,ej röstande,..
2403 Bjurholm,Moderaterna,26.6
2403 Bjurholm,Centerpartiet,14.1
2403 Bjurholm,Folkpartiet,8.1
2403 Bjurholm,Kristdemokraterna,6.5
2403 Bjurholm,Miljöpartiet,1.9
2403 Bjurholm,Socialdemokraterna,36.1
2403 Bjurholm,Vänsterpartiet,3.6
2403 Bjurholm,Sverigedemokraterna,2.4
2403 Bjurholm,övriga partier,0.6
2403 Bjurholm,ogiltiga valsedlar,..
2403 Bjurholm,ej röstande,..
2404 Vindeln,Moderaterna,20.3
2404 Vindeln,Centerpartiet,13
2404 Vindeln,Folkpartiet,5.8
2404 Vindeln,Kristdemokraterna,6.7
2404 Vindeln,Miljöpartiet,3.1
2404 Vindeln,Socialdemokraterna,41.1
2404 Vindeln,Vänsterpartiet,5.8
2404 Vindeln,Sverigedemokraterna,3.2
2404 Vindeln,övriga partier,1
2404 Vindeln,ogiltiga valsedlar,..
2404 Vindeln,ej röstande,..
2409 Robertsfors,Moderaterna,13.5
2409 Robertsfors,Centerpartiet,20.7
2409 Robertsfors,Folkpartiet,3.8
2409 Robertsfors,Kristdemokraterna,5.9
2409 Robertsfors,Miljöpartiet,4.3
2409 Robertsfors,Socialdemokraterna,40.8
2409 Robertsfors,Vänsterpartiet,7.4
2409 Robertsfors,Sverigedemokraterna,2.4
2409 Robertsfors,övriga partier,1.1
2409 Robertsfors,ogiltiga valsedlar,..
2409 Robertsfors,ej röstande,..
2417 Norsjö,Moderaterna,11.3
2417 Norsjö,Centerpartiet,9.9
2417 Norsjö,Folkpartiet,5.5
2417 Norsjö,Kristdemokraterna,5.9
2417 Norsjö,Miljöpartiet,2.7
2417 Norsjö,Socialdemokraterna,48.4
2417 Norsjö,Vänsterpartiet,12.5
2417 Norsjö,Sverigedemokraterna,2.3
2417 Norsjö,övriga partier,1.4
2417 Norsjö,ogiltiga valsedlar,..
2417 Norsjö,ej röstande,..
2418 Malå,Moderaterna,14.5
2418 Malå,Centerpartiet,3.5
2418 Malå,Folkpartiet,6.7
2418 Malå,Kristdemokraterna,4.2
2418 Malå,Miljöpartiet,2.6
2418 Malå,Socialdemokraterna,52.5
2418 Malå,Vänsterpartiet,12.7
2418 Malå,Sverigedemokraterna,2.7
2418 Malå,övriga partier,0.7
2418 Malå,ogiltiga valsedlar,..
2418 Malå,ej röstande,..
2421 Storuman,Moderaterna,18.2
2421 Storuman,Centerpartiet,9.7
2421 Storuman,Folkpartiet,5.5
2421 Storuman,Kristdemokraterna,7.6
2421 Storuman,Miljöpartiet,3.5
2421 Storuman,Socialdemokraterna,42.2
2421 Storuman,Vänsterpartiet,8.9
2421 Storuman,Sverigedemokraterna,3.3
2421 Storuman,övriga partier,1.2
2421 Storuman,ogiltiga valsedlar,..
2421 Storuman,ej röstande,..
2422 Sorsele,Moderaterna,15.3
2422 Sorsele,Centerpartiet,11.4
2422 Sorsele,Folkpartiet,3.5
2422 Sorsele,Kristdemokraterna,7.5
2422 Sorsele,Miljöpartiet,3.3
2422 Sorsele,Socialdemokraterna,42.4
2422 Sorsele,Vänsterpartiet,11.9
2422 Sorsele,Sverigedemokraterna,4
2422 Sorsele,övriga partier,0.8
2422 Sorsele,ogiltiga valsedlar,..
2422 Sorsele,ej röstande,..
2425 Dorotea,Moderaterna,11.4
2425 Dorotea,Centerpartiet,9.3
2425 Dorotea,Folkpartiet,7.5
2425 Dorotea,Kristdemokraterna,2.6
2425 Dorotea,Miljöpartiet,0.8
2425 Dorotea,Socialdemokraterna,54.6
2425 Dorotea,Vänsterpartiet,9.5
2425 Dorotea,Sverigedemokraterna,2.9
2425 Dorotea,övriga partier,1.4
2425 Dorotea,ogiltiga valsedlar,..
2425 Dorotea,ej röstande,..
2460 Vännäs,Moderaterna,18.3
2460 Vännäs,Centerpartiet,11.3
2460 Vännäs,Folkpartiet,5.3
2460 Vännäs,Kristdemokraterna,5.4
2460 Vännäs,Miljöpartiet,5
2460 Vännäs,Socialdemokraterna,40.8
2460 Vännäs,Vänsterpartiet,10.4
2460 Vännäs,Sverigedemokraterna,2.6
2460 Vännäs,övriga partier,0.9
2460 Vännäs,ogiltiga valsedlar,..
2460 Vännäs,ej röstande,..
2462 Vilhelmina,Moderaterna,11.6
2462 Vilhelmina,Centerpartiet,6.7
2462 Vilhelmina,Folkpartiet,4.7
2462 Vilhelmina,Kristdemokraterna,6.1
2462 Vilhelmina,Miljöpartiet,2.8
2462 Vilhelmina,Socialdemokraterna,51.8
2462 Vilhelmina,Vänsterpartiet,8.4
2462 Vilhelmina,Sverigedemokraterna,4.3
2462 Vilhelmina,övriga partier,3.6
2462 Vilhelmina,ogiltiga valsedlar,..
2462 Vilhelmina,ej röstande,..
2463 Åsele,Moderaterna,13.6
2463 Åsele,Centerpartiet,9.6
2463 Åsele,Folkpartiet,5.8
2463 Åsele,Kristdemokraterna,5.4
2463 Åsele,Miljöpartiet,1.8
2463 Åsele,Socialdemokraterna,51.2
2463 Åsele,Vänsterpartiet,7.4
2463 Åsele,Sverigedemokraterna,3.9
2463 Åsele,övriga partier,1.1
2463 Åsele,ogiltiga valsedlar,..
2463 Åsele,ej röstande,..
2480 Umeå,Moderaterna,20.9
2480 Umeå,Centerpartiet,6.8
2480 Umeå,Folkpartiet,6.6
2480 Umeå,Kristdemokraterna,4.8
2480 Umeå,Miljöpartiet,10.5
2480 Umeå,Socialdemokraterna,35.3
2480 Umeå,Vänsterpartiet,11.1
2480 Umeå,Sverigedemokraterna,2.3
2480 Umeå,övriga partier,1.8
2480 Umeå,ogiltiga valsedlar,..
2480 Umeå,ej röstande,..
2481 Lycksele,Moderaterna,16.8
2481 Lycksele,Centerpartiet,4.4
2481 Lycksele,Folkpartiet,5.1
2481 Lycksele,Kristdemokraterna,8.1
2481 Lycksele,Miljöpartiet,3.3
2481 Lycksele,Socialdemokraterna,49.3
2481 Lycksele,Vänsterpartiet,8.6
2481 Lycksele,Sverigedemokraterna,3.6
2481 Lycksele,övriga partier,0.6
2481 Lycksele,ogiltiga valsedlar,..
2481 Lycksele,ej röstande,..
2482 Skellefteå,Moderaterna,14.3
2482 Skellefteå,Centerpartiet,6
2482 Skellefteå,Folkpartiet,5.7
2482 Skellefteå,Kristdemokraterna,5.3
2482 Skellefteå,Miljöpartiet,5.8
2482 Skellefteå,Socialdemokraterna,49.6
2482 Skellefteå,Vänsterpartiet,9.5
2482 Skellefteå,Sverigedemokraterna,2.9
2482 Skellefteå,övriga partier,0.9
2482 Skellefteå,ogiltiga valsedlar,..
2482 Skellefteå,ej röstande,..
2505 Arvidsjaur,Moderaterna,13.4
2505 Arvidsjaur,Centerpartiet,7.2
2505 Arvidsjaur,Folkpartiet,4.1
2505 Arvidsjaur,Kristdemokraterna,2
2505 Arvidsjaur,Miljöpartiet,2.6
2505 Arvidsjaur,Socialdemokraterna,54
2505 Arvidsjaur,Vänsterpartiet,11.1
2505 Arvidsjaur,Sverigedemokraterna,4.5
2505 Arvidsjaur,övriga partier,1.1
2505 Arvidsjaur,ogiltiga valsedlar,..
2505 Arvidsjaur,ej röstande,..
2506 Arjeplog,Moderaterna,14.5
2506 Arjeplog,Centerpartiet,5.8
2506 Arjeplog,Folkpartiet,5.9
2506 Arjeplog,Kristdemokraterna,4.9
2506 Arjeplog,Miljöpartiet,4.6
2506 Arjeplog,Socialdemokraterna,46.7
2506 Arjeplog,Vänsterpartiet,11.7
2506 Arjeplog,Sverigedemokraterna,4.9
2506 Arjeplog,övriga partier,1.1
2506 Arjeplog,ogiltiga valsedlar,..
2506 Arjeplog,ej röstande,..
2510 Jokkmokk,Moderaterna,13.6
2510 Jokkmokk,Centerpartiet,3.8
2510 Jokkmokk,Folkpartiet,5
2510 Jokkmokk,Kristdemokraterna,1.9
2510 Jokkmokk,Miljöpartiet,7.7
2510 Jokkmokk,Socialdemokraterna,52.6
2510 Jokkmokk,Vänsterpartiet,10.4
2510 Jokkmokk,Sverigedemokraterna,3.7
2510 Jokkmokk,övriga partier,1.2
2510 Jokkmokk,ogiltiga valsedlar,..
2510 Jokkmokk,ej röstande,..
2513 Överkalix,Moderaterna,8.1
2513 Överkalix,Centerpartiet,9.1
2513 Överkalix,Folkpartiet,3
2513 Överkalix,Kristdemokraterna,1.4
2513 Överkalix,Miljöpartiet,2.4
2513 Överkalix,Socialdemokraterna,61
2513 Överkalix,Vänsterpartiet,10.8
2513 Överkalix,Sverigedemokraterna,3.7
2513 Överkalix,övriga partier,0.6
2513 Överkalix,ogiltiga valsedlar,..
2513 Överkalix,ej röstande,..
2514 Kalix,Moderaterna,14.1
2514 Kalix,Centerpartiet,4.9
2514 Kalix,Folkpartiet,3.7
2514 Kalix,Kristdemokraterna,2.2
2514 Kalix,Miljöpartiet,5.3
2514 Kalix,Socialdemokraterna,59.3
2514 Kalix,Vänsterpartiet,6.4
2514 Kalix,Sverigedemokraterna,3.5
2514 Kalix,övriga partier,0.5
2514 Kalix,ogiltiga valsedlar,..
2514 Kalix,ej röstande,..
2518 Övertorneå,Moderaterna,13.5
2518 Övertorneå,Centerpartiet,11.4
2518 Övertorneå,Folkpartiet,2.8
2518 Övertorneå,Kristdemokraterna,3.4
2518 Övertorneå,Miljöpartiet,2.6
2518 Övertorneå,Socialdemokraterna,52.2
2518 Övertorneå,Vänsterpartiet,10.5
2518 Övertorneå,Sverigedemokraterna,3.4
2518 Övertorneå,övriga partier,0.4
2518 Övertorneå,ogiltiga valsedlar,..
2518 Övertorneå,ej röstande,..
2521 Pajala,Moderaterna,12.6
2521 Pajala,Centerpartiet,3.2
2521 Pajala,Folkpartiet,2.1
2521 Pajala,Kristdemokraterna,5.5
2521 Pajala,Miljöpartiet,2.1
2521 Pajala,Socialdemokraterna,51.3
2521 Pajala,Vänsterpartiet,18.8
2521 Pajala,Sverigedemokraterna,3.9
2521 Pajala,övriga partier,0.4
2521 Pajala,ogiltiga valsedlar,..
2521 Pajala,ej röstande,..
2523 Gällivare,Moderaterna,14.2
2523 Gällivare,Centerpartiet,1.7
2523 Gällivare,Folkpartiet,2.3
2523 Gällivare,Kristdemokraterna,2.4
2523 Gällivare,Miljöpartiet,3.8
2523 Gällivare,Socialdemokraterna,55.9
2523 Gällivare,Vänsterpartiet,13.6
2523 Gällivare,Sverigedemokraterna,5
2523 Gällivare,övriga partier,1.2
2523 Gällivare,ogiltiga valsedlar,..
2523 Gällivare,ej röstande,..
2560 Älvsbyn,Moderaterna,10.8
2560 Älvsbyn,Centerpartiet,6.2
2560 Älvsbyn,Folkpartiet,4
2560 Älvsbyn,Kristdemokraterna,3.5
2560 Älvsbyn,Miljöpartiet,2.7
2560 Älvsbyn,Socialdemokraterna,54.7
2560 Älvsbyn,Vänsterpartiet,11.7
2560 Älvsbyn,Sverigedemokraterna,5.2
2560 Älvsbyn,övriga partier,1.3
2560 Älvsbyn,ogiltiga valsedlar,..
2560 Älvsbyn,ej röstande,..
2580 Luleå,Moderaterna,20.1
2580 Luleå,Centerpartiet,5
2580 Luleå,Folkpartiet,5.7
2580 Luleå,Kristdemokraterna,3.5
2580 Luleå,Miljöpartiet,7.2
2580 Luleå,Socialdemokraterna,45.9
2580 Luleå,Vänsterpartiet,7.7
2580 Luleå,Sverigedemokraterna,3.5
2580 Luleå,övriga partier,1.5
2580 Luleå,ogiltiga valsedlar,..
2580 Luleå,ej röstande,..
2581 Piteå,Moderaterna,13.9
2581 Piteå,Centerpartiet,4.9
2581 Piteå,Folkpartiet,4.2
2581 Piteå,Kristdemokraterna,4
2581 Piteå,Miljöpartiet,5.3
2581 Piteå,Socialdemokraterna,56.4
2581 Piteå,Vänsterpartiet,8
2581 Piteå,Sverigedemokraterna,2.4
2581 Piteå,övriga partier,0.9
2581 Piteå,ogiltiga valsedlar,..
2581 Piteå,ej röstande,..
2582 Boden,Moderaterna,20.9
2582 Boden,Centerpartiet,3.6
2582 Boden,Folkpartiet,4.7
2582 Boden,Kristdemokraterna,3.2
2582 Boden,Miljöpartiet,4.2
2582 Boden,Socialdemokraterna,49.8
2582 Boden,Vänsterpartiet,7.9
2582 Boden,Sverigedemokraterna,4.6
2582 Boden,övriga partier,1
2582 Boden,ogiltiga valsedlar,..
2582 Boden,ej röstande,..
2583 Haparanda,Moderaterna,17.2
2583 Haparanda,Centerpartiet,7.3
2583 Haparanda,Folkpartiet,1.5
2583 Haparanda,Kristdemokraterna,2.6
2583 Haparanda,Miljöpartiet,2.3
2583 Haparanda,Socialdemokraterna,60.4
2583 Haparanda,Vänsterpartiet,4.3
2583 Haparanda,Sverigedemokraterna,3.8
2583 Haparanda,övriga partier,0.5
2583 Haparanda,ogiltiga valsedlar,..
2583 Haparanda,ej röstande,..
2584 Kiruna,Moderaterna,13.2
2584 Kiruna,Centerpartiet,2.6
2584 Kiruna,Folkpartiet,3.2
2584 Kiruna,Kristdemokraterna,3.2
2584 Kiruna,Miljöpartiet,5.2
2584 Kiruna,Socialdemokraterna,51.7
2584 Kiruna,Vänsterpartiet,14
2584 Kiruna,Sverigedemokraterna,5.7
2584 Kiruna,övriga partier,1.1
2584 Kiruna,ogiltiga valsedlar,..
2584 Kiruna,ej röstande,..
